OWNER,DAY,ADDR,ADDR_DETAIL,LAT,LON,PERSONNEL,FIELD_NAME,Teaching field name,Teaching course list name,Teaching course name,Tuition
진쌤수학교습소,20210331,대구광역시 중구 이천로 246,/ 3층 (봉산동),35.86311313,128.5995995,18,입시.검정 및 보습,보통교과,,보습,
진쌤영어학원,20220207,대구광역시 달성군 다사읍 세천남로 8,/ 206호 (다사읍),35.87352878,128.4771726,60,입시.검정 및 보습,보통교과,,보습,
진쌤의노랑영어교습소,20190114,대구광역시 북구 공항로 71,/ 3층 (복현동),35.89937387,128.6228827,35,입시.검정 및 보습,보통교과,,보습,
진앤아트미술교습소,20130510,대구광역시 달서구 비슬로538길 10,/ 1층일부 (대곡동),35.80761174,128.5092597,21,예능(대),예능(중),미술(초급),미술,미술(초급):110000/ 미술(초급):95000/ 미술(초급):75000
진영어교습소,20090811,대구광역시 수성구 신매로 48,/ 2층 (신매동),35.83363867,128.7079209,18,입시.검정 및 보습,보통교과,초등,보습,초등:180000/ 중등:230000/ 고등:300000
진음악학원,19990831,대구광역시 달서구 월성로 30,/ 3층 (월성동),35.83157638,128.5323136,102,예능(대),예능(중),음악/,음악,
진천120클럽어학원,20180228,대구광역시 달서구 조암남로 158,/ 그랑애비뉴 307호/ 308호 (유천동),35.81659525,128.5173654,122,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
진천120클럽영어학원,20191002,대구광역시 달서구 조암남로 158,/ 309호 (유천동),35.81659525,128.5173654,44,입시.검정 및 보습,보통교과,보습/,보습,
진천서예사군자학원,20220107,대구광역시 달성군 화원읍 비슬로 2679,/ 201호 (화원읍/ 한우아파트),35.80801846,128.5084945,30,기타(대),기타(중),,서예,
진천오름수학교습소,20160115,대구광역시 달서구 상화로7길 57,/ 1층 일부 (진천동),35.80924589,128.5213702,36,입시.검정 및 보습,보통교과,,보습,
진천청운입시학원,20040407,대구광역시 달서구 월배로28안길 54,/ 201호 (진천동/정덕한우리타운),35.81325566,128.5278747,340,입시.검정 및 보습,보통교과,보습/,보습,
진천초라온수학교습소,20201214,대구광역시 달서구 상화로9길 80,/ 1층 일부 (진천동),35.8115749,128.5203873,24,입시.검정 및 보습,보통교과,,보습,
진한수학학원,20170913,대구광역시 달성군 현풍면 테크노상업로 46,/ 6층 (현풍면),35.69261633,128.4547475,50,입시.검정 및 보습,보통교과,,보습,
집현전영수학원,20080415,대구광역시 달서구 구마로39길 38,  2층 일부 (성당동),35.83895277,128.5490021,66,입시.검정 및 보습,보통교과,보습/,보습,
짱샘영어교습소,20120306,대구광역시 수성구 범안로8길 35,/ 105/202 (범물동/범물삼주타운),35.81590405,128.6414188,16,입시.검정 및 보습,보통교과,초등1,보습,초등1:180000/ 초등2:200000/ 중등1:220000/ 중등2:250000
짱선생수학교습소,20181217,대구광역시 수성구 명덕로 455,/ 상가1층 110호 (수성동3가/ 수성3가롯데캐슬아파트),35.85666879,128.619703,20,입시.검정 및 보습,보통교과,,보습,
짱쌤영어교습소,20171031,대구광역시 수성구 지범로 181,/ 208호 (지산동),35.82168415,128.6393109,9,입시.검정 및 보습,보통교과,초등,보습,초등:150000/ 중등:220000/ 고등:250000
짱여사학원,20210923,대구광역시 수성구 범어로18길 19,/ 3층 (범어동),35.85732119,128.6370165,500,입시.검정 및 보습,보통교과,보습/,보습,
짱짱한장쌤국어교습소,20150223,대구광역시 수성구 청호로 330,/ 212동 2층 1호 (황금동/ 수성지구2차우방타운),35.84607228,128.6399808,5,입시.검정 및 보습,보통교과,중등,보습,중등:250000/ 중등:200000/ 고등:300000/ 고등:350000
차곡수학교습소,20150717,대구광역시 수성구 달구벌대로522길 22,/ 2층 (만촌동),35.85704802,128.6474472,18,입시.검정 및 보습,보통교과,초등,보습,초등:190000/ 중등:240000/ 고등:340000
차선생과학아카데미학원,20110627,대구광역시 수성구 달구벌대로525길 6,/ 4층 (만촌동),35.85733802,128.6501182,54,입시.검정 및 보습,보통교과,,보습,
차수학교습소,20130325,대구광역시 달서구 진천로 77,/ 301동 306호 (진천동/ 진천역 계룡 리슈빌),35.81485137,128.5211144,30,입시.검정 및 보습,보통교과,수학(초등),보습,
차수학교습소,20160322,대구광역시 동구 파계로6길 40,/ 3층 (지묘동),35.86266767,128.697308,12,입시.검정 및 보습,보통교과,,보습,
차수학교습소,20170724,대구광역시 동구 안심로22길 60-7,/ 1층 일부 (율하동),35.94091337,128.6394755,24,입시.검정 및 보습,보통교과,초등,보습,초등:120000/ 초등:140000/ 초등:150000/ 중등:200000
차수학교습소,20150115,대구광역시 북구 동북로37길 52,/ 1층 (산격동),35.90197835,128.6110705,35,입시.검정 및 보습,보통교과,,보습,초등수학A:120000/ 초등수학B:140000/ 초등수학C:150000/ 중등수학:200000/ 고등수학:300000/ 중등수학Ⅱ:160000
차수학교습소,20150407,대구광역시 북구 동북로65길 5,/ 2층 1호 일부 (복현동),35.89163914,128.6258026,15,입시.검정 및 보습,보통교과,수학-초,보습,수학-초:175000/ 수학-중:180000/ 수학-고:250000
차수학교습소,20171109,대구광역시 수성구 욱수천로 133,/ 상가 2층 207호 (사월동/ 시지2차사월보성타운),35.84114912,128.7144015,68,입시.검정 및 보습,보통교과,초등,보습,초등:90000/ 중등:90000/ 고등:160000/ 초등:200000/ 초등:183000/ 초등:167000/ 초등:100000/ 초등:40000/ 초등:80000/ 중등:270000/ 고등:108000
차수학범물수학교습소,20090818,대구광역시 수성구 범안로4길 6,/ 1층 일부 (범물동),35.81694081,128.639998,24,입시.검정 및 보습,보통교과,초등,보습,초등:190000/ 초등:200000/ 중등:250000/ 고등:300000
차수학범어스마트수학교습소,20110816,대구광역시 수성구 동대구로 240, 114동 206호(범어동 범어청구푸른마을),35.85177571,128.6258135,16,입시.검정 및 보습,보통교과,초등,보습,초등:170000/ 중등:230000
차수학봉무학원,20140605,대구광역시 동구 팔공로51길 31,/ 404호 (봉무동),35.92285488,128.6377189,48,입시.검정 및 보습,보통교과,보습/,보습,
차수학수학교습소,20170306,대구광역시 동구 아양로 220,/ 3층 (효목동),35.8859902,128.6370717,12,입시.검정 및 보습,보통교과,초등,보습,초등:180000/ 중등:220000/ 고등:260000
차수학신천수학교습소,20040802,대구광역시 동구 송라로10길 34,/ 상가 301동 2-1호 (신천동/ 화성파크드림 이스트밸리),35.87039857,128.6227063,60,입시.검정 및 보습,보통교과,초등수학A,보습,초등수학A:160000/ 초등수학B:172000/ 초등수학C:192000/ 초등수학D:212000/ 중등수학A:194000/ 중등수학B:220000/ 중등수학C:244000/ 중등수학D:264000/ 고등수학A:220000/ 고등수학B:260000/ 고등수학C:280000/ 고등수학D:320000
차수학학원,20140423,대구광역시 달성군 다사읍 대실역북로 12,/ 6층 (다사읍),35.85780409,128.4667396,152,입시.검정 및 보습,보통교과,보습/,보습,
차수학학원,20140207,대구광역시 수성구 달구벌대로647길 26,/ 3층 (매호동),35.84106006,128.7117029,24,입시.검정 및 보습,보통교과,보습/,보습,
차쌤수학교습소,20171101,대구광역시 달서구 성지로 75,/ 성서청구타운 상가 109동 201호 일부(용산동) (용산동/ 성서청구타운),35.85569604,128.5208228,20,입시.검정 및 보습,보통교과,수학(초등),보습,수학(초등):150000/ 수학(초등):150000/ 수학(중등):210000/ 수학(고등):260000
차쌤수학교습소,20201217,대구광역시 수성구 범어로20길 48,/ 2층 일부 (범어동),35.85783458,128.6384027,24,입시.검정 및 보습,보통교과,,보습,
차쌤영어교습소,20210222,대구광역시 달서구 성서로 420,/ 602호 일부 (이곡동/ 메가타운),35.85500374,128.5077814,18,입시.검정 및 보습,보통교과,,보습,
차앤리음악학원,20080215,대구광역시 달서구 조암남로16길 19,  코오롱하늘채아파트 상가 1동 202호 2층 (월성동),35.82040525,128.5239551,130,예능(대),예능(중),음악/,음악,
차오름수학교습소,20190131,대구광역시 달서구 이곡공원로 32,/ 성서중앙빌딩 A동 1층 일부 (이곡동),35.85496142,128.5109947,18,입시.검정 및 보습,보통교과,,보습,
차오름수학교습소,20180308,대구광역시 동구 신암남로 50,/ 상가동 201호 (신암동/ 신암건영캐스빌),35.87830047,128.6203209,36,입시.검정 및 보습,보통교과,초등1/2,보습,초등1/2:120000/ 초등3/4/5/6:140000/ 중등1:170000/ 중등2:200000
차이나는링링중국어교습소,20170808,대구광역시 수성구 고산로 160-20,/ 102호 (매호동),35.84432749,128.7081915,18,입시.검정 및 보습,보통교과,초급,보습,
차이나는클라스학원,20190801,대구광역시 달서구 조암남로 170,/ 502호 (유천동),35.81572335,128.5165219,64,입시.검정 및 보습,보통교과,보습/,보습,
차이랑중국어교습소,20210722,대구광역시 달서구 월배로5길 76,/ 232동 204호 일부/ 205호 (유천동/ 대구월배2차 아이파크),35.8194589,128.5137091,90,국제화,외국어,중국어(내국인/ 초등),실용외국어(유아/초·중·고),중국어(내국인/ 초등):80000/ 중국어(내국인/ 초등):126000/ 중국어(내국인/ 초등):150000/ 중국어(내국인/ 중고등):100000/ 중국어(내국인/ 중고등):150000/ 중국어(내국인/ 중고등):234000/ 중국어(내국인/ 성인):180000/ 중국어(내국인/ 성인):258000/ 중국어(내국인/ 자격증):196000/ 중국어(내국인/ 자격증):240000
차이뷰티학원,20191231,대구광역시 중구 남성로 25,/ 4층 (남성로/ 덕신빌딩),35.86809405,128.5897284,50,직업기술,산업응용기술,이·미용/,이·미용,
차이코프스키음악학원,20111215,대구광역시 수성구 무열로 175-8,(만촌동),35.87356068,128.6461533,20,예능(대),예능(중),,음악,
차이홍범어중국어교습소,20220705,대구광역시 수성구 범어로20길 66,/ 1층 좌측 (범어동),35.85784271,128.6394471,15,국제화,외국어,중국어초급(내),실용외국어(유아/초·중·고),중국어초급(내):100000/ 중국어중급(내):159000/ 중국어고급(내):227000
차일드유수성어학원,20120820,대구광역시 수성구 들안로77길 30,/ 수성태왕아너스 301동 208호 (범어동/수성태왕아너스),35.86493718,128.6173604,44,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
차일드유영어교습소,20170227,대구광역시 동구 동북로 500,/ 정문상가 5층 505호/ 506호 (효목동/ 태왕메트로시티),35.8809621,128.6380367,20,입시.검정 및 보습,보통교과,초등3회,보습,초등3회:140000/ 초등5회:160000/ 중등3회:180000/ 중등5회:200000
차일드유영어학원,20160224,대구광역시 달성군 다사읍 대실역남로1길 32,/ 1층 (다사읍),35.85210644,128.467934,60,입시.검정 및 보습,보통교과,,보습,
차일드유영어학원,20140221,대구광역시 동구 신숭겸길 15,/ 1층 (지묘동),35.94158655,128.640453,30,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
착한열매영어학원,20180126,대구광역시 동구 안심로22길 46,/ 4층 일부 (율하동),35.86332277,128.6963455,54,국제화,외국어,실용외국어(유아/초·중·고)/,실용외국어(유아/초·중·고),
찬S드럼앤기타학원,20180426,대구광역시 수성구 신매로19길 8-2,/ 5층 (신매동),35.83881142,128.7087656,60,기예(대),기예(중),,실용음악(성악),
찬미피아노교습소,19921016,대구광역시 남구 중앙대로48길 60-1,/ 1층일부 (대명동),35.85234241,128.5942381,15,예능(대),예능(중),피아노(초급),음악,피아노(초급):120000/ 피아노(중급):130000/ 피아노(고급):130000
찬쌤수학교습소,20180227,대구광역시 달서구 송현로7길 28,/ 2층 (상인동),35.82020078,128.5462315,15,입시.검정 및 보습,보통교과,,보습,
찬찬학원,20190104,대구광역시 북구 대현로 100,/ 2층 (대현동),35.8821902,128.6097893,24,입시.검정 및 보습,보통교과,보습/,보습,
참논술교습소,20200117,대구광역시 수성구 범어로20길 48,/ 3층 (범어동),35.85783458,128.6384027,20,입시.검정 및 보습,보통교과,고등,보습,고등:400000/ 고등:100000/ 고등:480000/ 고등:120000
참논술학원,20150112,대구광역시 달서구 한들로 17,/ 6층일부 (장기동),35.84811363,128.5286676,172,입시.검정 및 보습,보통교과,,보습,
참된미술교습소,20080615,대구광역시 달서구 장산로 10,  용산1차서한화성아파트 상가 212동103호 1층 (용산동),35.85434759,128.529241,36,예능(대),예능(중),미술(초급),미술,미술(초급):120000/ 미술(초급):100000/ 미술(중급):80000/ 미술(초급):140000
참수학교습소,20100625,대구광역시 중구 동덕로 33,  111-1번지 청운맨션 11동 상가4호 (대봉동),35.85820975,128.6047835,8,입시.검정 및 보습,보통교과,중등,보습,중등:195840/ 고등:254880
참예쁘다미술교습소,20111103,대구광역시 수성구 노변공원로7길 6,/ 103호 (노변동),35.83755808,128.6987032,14,예능(대),예능(중),초등,미술,
참예쁜손음악학원,20130813,대구광역시 달서구 월배로11길 22,/ 가동 302호 (대천동),35.8156446,128.5206021,274,예능(대),예능(중),,음악,
참조은독서실,20061113,대구광역시 서구 평리로 236,삼익뉴타운상가 219/220호 (내당동),35.8606269,128.5490595,708,독서실,독서실,독서실(유아/초·중·고)/,독서실(유아/초·중·고),
참좋은스쿨학원,20120921,대구광역시 중구 국채보상로 508,/ 3층/ 4층 (계산동1가),35.87006634,128.5862818,100,입시.검정 및 보습,보통교과,보습/,보습,
창고퍼스트애비뉴학원,20100204,대구광역시 달서구 도원로동길 4-5,/ 3층 (도원동),35.80736819,128.5363997,10,입시.검정 및 보습,보통교과,보습/,보습,
창성수학교습소,20091005,대구광역시 수성구 달구벌대로456길 20,수성동1가,35.85907751,128.6110884,21,입시.검정 및 보습,보통교과,초등,보습,초등:170000/ 중등:220000/ 고등:300000
창의력업(up)수학교습소,20170711,대구광역시 수성구 지범로39길 11-3,/ 3층 일부 (범물동),35.82054545,128.641689,40,입시.검정 및 보습,보통교과,,보습,초등:200000/ 초등:250000/ 즁둥:250000/ 중등:300000/ 중등:360000/ 고등:300000/ 고등:360000/ 고등:400000/ 고등:414000
창의력을키워주는그림나무미술교습소,20080801,대구광역시 북구 산격로10길 2,/ 1층(일부) (산격동),35.89488703,128.605663,10,예능(대),예능(중),미술(초등),미술,미술(초등):100000/ 미술(중등):100000
창의셈터수학교습소,20080313,대구광역시 수성구 고산로 160-20 (),,35.84432749,128.7081915,9,입시.검정 및 보습,보통교과,초등,보습,초등:160000
창의수학다비수수학교습소,20201015,대구광역시 달성군 다사읍 대실역남로2길 20,/ 3층 일부 (다사읍),35.85182902,128.4672296,36,입시.검정 및 보습,보통교과,,보습,
창의옳음수학교습소,20181026,대구광역시 달서구 월서로3길 15,/ 231동 201호 (상인동/ 상인역 e-편한세상 2단지),35.82025314,128.534454,15,입시.검정 및 보습,보통교과,수학(초등),보습,수학(초등):60000/ 수학(초등):120000/ 수학(초등):180000/ 수학(중등):270000/ 수학(중등):270000
창작꿈터글맛선미술교습소,20201116,대구광역시 수성구 상록로 15,/ 판매시설동208호 (범어동/ 범어센트럴푸르지오),35.8606399,128.6229197,14,예능(대),예능(중),,미술,
창조미술음악학원,20021025,대구광역시 북구 침산로 158,/ 102동 2103호/2305호 (침산동/건영하이츠),35.89050394,128.5915389,315,종합(대),,음악/미술/,,
창조수학교습소,20150916,대구광역시 북구 침산로 158,/ 상가 101동 1204호 일부 (침산동/ 건영하이츠),35.89050394,128.5915389,27,입시.검정 및 보습,보통교과,초등수학,보습,초등수학:130000/ 초등수학:150000/ 중등수학:180000
창조영어교습소,20110718,대구광역시 북구 침산로 158,/ 101동 1204호 일부 (침산동/ 건영하이츠),35.89050394,128.5915389,10,입시.검정 및 보습,보통교과,영어(초등),보습,영어(초등):150000/ 영어(중등):180000
창조의아침미술학원,20130430,대구광역시 수성구 달구벌대로 2485,/ 3층 (범어동),35.85920499,128.6343954,1560,예능(대),예능(중),미술/,미술,
창큰아이들미술학원,20171127,대구광역시 북구 침산남로 96,/ 302호 (침산동),35.88896331,128.586254,50,예능(대),예능(중),,미술,
창하수학교습소,20190925,대구광역시 동구 신암로 94,/ 3층 (신암동),35.87908359,128.6103574,30,입시.검정 및 보습,보통교과,중등,보습,중등:220000/ 고등1/2:250000/ 고등1/2:300000/ 고등3:320000/ 초등:200000
채린수학학원,20220107,대구광역시 달성군 화원읍 비슬로539길 35,/ 상가동 201호 (화원읍/ 대곡역 래미안),35.81123136,128.5061665,90,입시.검정 및 보습,보통교과,보습/,보습,
채수학교습소,20200317,대구광역시 남구 효성로 40,/ 2층 (봉덕동),35.83683144,128.5993241,20,입시.검정 및 보습,보통교과,,보습,
채움국어교습소,20220513,대구광역시 달서구 월서로3길 27,/ 301호 (상인동),35.81897616,128.5342846,117,입시.검정 및 보습,보통교과,초등국어,보습,초등국어:100000/ 중등국어A:200000/ 중등국어B:220000/ 고등국어:250000/ 중등특강(문법):60000/ 중등특강(문학):60000/ 중등특강(비문학):60000/ 중등특강(문법):100000/ 중등특강(문학):100000/ 중등특강(비문학):100000/ 고등특강(문법):110000/ 고등특강(문학):110000/ 고등특강(비문학):110000
채움사회교습소,20170406,대구광역시 수성구 범어로 78,/ 4층 일부 (범어동),35.85623032,128.6357761,15,입시.검정 및 보습,보통교과,,보습,
채움수학교습소,20171201,대구광역시 달서구 구마로39길 92,/ 301호 (성당동),35.84146914,128.5489932,18,입시.검정 및 보습,보통교과,,보습,수학(초등A):180000/ 수학(초등B):140000/ 수학(중등A):230000/ 수학(중등B):210000/ 수학(중등A):230000/ 수학(중등B):160000
채움수학교습소,20150303,대구광역시 북구 매천로2길 19,/ 126동 204호 (팔달동/ 두산위브2001),35.89818768,128.5436002,21,입시.검정 및 보습,보통교과,,보습,수학 초1~2:120000/ 수학 초3~6:150000/ 중1~3:180000/ 수학-초2:150000/ 수학-중2:200000
채움수학교습소,20011206,대구광역시 수성구 상화로5길 17 (),,35.83548038,128.6095812,8,입시.검정 및 보습,보통교과,수학(초등),보습,수학(초등):170000/ 수학(중등):230000
채움수학학원,20210319,대구광역시 동구 율하동로 52,/ 4층 (율하동),35.8640625,128.7015389,30,입시.검정 및 보습,보통교과,보습/,보습,
채움아트미술교습소,20070625,대구광역시 중구 재마루길 98,/ 2층 (남산동),35.86392989,128.5835321,18,예능(대),예능(중),중급,미술,중급:125000/ 중급:85000
채움영어교습소,20201029,대구광역시 달성군 유가읍 테크노순환로 423,/ 상가동 207호 (유가읍/ 대구테크노폴리스중흥에스-클래스포디움),35.69941921,128.4662321,21,입시.검정 및 보습,보통교과,,보습,초등영어:150000/ 초등부:180000/ 중등부:210000/ 고등부:250000
채움영어교습소,20190624,대구광역시 수성구 동대구로55길 11,/ 상가 202호 (범어동/ 범어라온프라이빗),35.85448968,128.6233767,24,입시.검정 및 보습,보통교과,초등,보습,초등:250000/ 중등:300000/ 고등:350000
채정윤수학학원,20200113,대구광역시 수성구 달구벌대로 2508,/ 3층 (범어동),35.85850519,128.6369902,32,입시.검정 및 보습,보통교과,,보습,
채해석수학교습소,20100402,대구광역시 수성구 교학로2길 24,/ 201호 (만촌동),35.85507925,128.6518508,16,입시.검정 및 보습,보통교과,초등,보습,초등:200000/ 중등:250000/ 고등:250000/ 고등:300000
책n아이독서논술교습소,20131121,대구광역시 수성구 수성로 377,/ 2층 (수성동1가),35.85918456,128.6138398,63,입시.검정 및 보습,보통교과,논술(초등),보습,논술(초등):60000/ 논술(초등):100000/ 논술(초등):120000/ 논술(초등):140000/ 논술(초등):150000/ 논술(중등):60000/ 논술(중등):110000
책글소독서토론논술교습소,20200409,대구광역시 달서구 한실로 51,/ 복합상가동 202호 (도원동/ 한실들마을아파트),35.80776088,128.5321491,32,입시.검정 및 보습,보통교과,논술(초등),보습,논술(초등):100000/ 논술(초등):130000/ 논술(중등):120000/ 논술(중등):150000
책나래만촌논술교습소,20051114,대구광역시 수성구 교학로11길 46,/ 302동 301호 (만촌동/만촌우방타운),35.85012664,128.654892,15,입시.검정 및 보습,보통교과,초등,보습,초등:130000/ 중등:200000/ 고등:300000
책나무강동독서학원,20190808,대구광역시 동구 동호로 132,/ 2층 일부 (신서동/ 영조아름다운나날),35.86563587,128.7306433,130,입시.검정 및 보습,보통교과,보습/,보습,
책나무강북독서학원,20200116,대구광역시 북구 구암로65길 10,/ 401호 (구암동),35.94098637,128.5688191,240,입시.검정 및 보습,보통교과,보습/,보습,
책나무경동학원,20200113,대구광역시 수성구 청호로 405,/ 4층 (범어동/ 윈스쿨학원),35.85350802,128.638209,300,입시.검정 및 보습,보통교과,보습/,보습,
책나무고산독서교습소,20191030,대구광역시 수성구 달구벌대로 3121,/ 3층 (시지동),35.84263438,128.6986489,72,입시.검정 및 보습,보통교과,,보습,
책나무구지국가산단독서학원,20191017,대구광역시 달성군 구지면 과학마을로 42,/ 오창빌딩 602호/ 601호 일부 (구지면),35.65554963,128.417989,60,입시.검정 및 보습,보통교과,,보습,
책나무금호독서학원,20190103,대구광역시 북구 내곡로 38-4,/ 2층 (사수동),35.89861849,128.510303,234,입시.검정 및 보습,보통교과,보습/,보습,
책나무남산학원,20210119,대구광역시 중구 남산로 61,/ 2층 (남산동/ 대구은행),35.86206188,128.5821278,420,입시.검정 및 보습,보통교과,보습/,보습,
책나무노변학원,20170728,대구광역시 수성구 노변공원로7길 6-12,/ 3층 (노변동),35.83686944,128.6984171,100,입시.검정 및 보습,보통교과,보습/,보습,
책나무다사독서학원,20180917,대구광역시 달성군 다사읍 대실역북로1길 29-1,/ 2층 일부 (다사읍),35.85995088,128.4643668,120,입시.검정 및 보습,보통교과,보습/,보습,
책나무담티학원,20170802,대구광역시 수성구 교학로 13,/ 2층 (만촌동),35.85383505,128.652608,480,입시.검정 및 보습,보통교과,보습/,보습,
책나무대곡2지구독서학원,20211130,대구광역시 달서구 한실로6길 136,/ 301호 (대곡동/ DS타워),35.79562486,128.5288759,160,입시.검정 및 보습,보통교과,보습/,보습,
책나무대구역독서학원,20210722,대구광역시 북구 칠성남로 101,/ 상가동 304호 (칠성동2가/ 대구역 서희스타힐스),35.87957243,128.5932345,168,입시.검정 및 보습,보통교과,보습/,보습,
책나무대실독서학원,20200210,대구광역시 달성군 다사읍 대실역남로2길 20-9,/ 4층 (다사읍),35.85182926,128.4682064,80,입시.검정 및 보습,보통교과,보습/,보습,
책나무대현독서교습소,20180508,대구광역시 북구 대현남로 42,/ 4층 (대현동),35.88173338,128.607709,90,입시.검정 및 보습,보통교과,독서(초등),보습,독서(초등):130000/ 독서(초등):120000/ 독서(초등):110000/ 독서(초등):100000/ 독서(초등):90000/ 독서(중등):130000/ 독서(중등):120000/ 독서(중등):110000/ 독서(중등):100000/ 독서(중등):90000
책나무동도독서학원,20220314,대구광역시 수성구 동대구로59길 18-10,/ 2층 (범어동),35.85750301,128.6233439,240,입시.검정 및 보습,보통교과,,보습,
책나무동변독서학원,20190731,대구광역시 북구 동변로 95,/ 3층 (동변동),35.92099897,128.6027023,320,입시.검정 및 보습,보통교과,보습/,보습,
책나무동천학원,20170828,대구광역시 북구 동천로24길 5,/ 2층 (동천동),35.94208187,128.5611863,220,입시.검정 및 보습,보통교과,보습/,보습,
책나무두산위브점학원,20210630,대구광역시 수성구 달구벌대로489길 17,/ 2층 (범어동),35.85980909,128.6311379,150,입시.검정 및 보습,보통교과,보습/,보습,
책나무들안길점독서교습소,20200221,대구광역시 수성구 들안로20길 47,/ 1층 일부 (두산동),35.83820944,128.620461,99,입시.검정 및 보습,보통교과,초등A,보습,초등A:157000/ 초등B:147000/ 초등C:137000/ 초등D:127000/ 초등E:170000/ 초등F:160000/ 초등G:140000/ 초등H:130000/ 중등M:150000/ 중등N:140000/ 중등O:120000
책나무만촌독서학원,20190403,대구광역시 수성구 만촌로 128,/ 3층 (만촌동),35.87005486,128.6413842,71,입시.검정 및 보습,보통교과,보습/,보습,
책나무매천독서학원,20190313,대구광역시 북구 매전로 42,/ 1층 (태전동),35.90949756,128.5466279,400,입시.검정 및 보습,보통교과,보습/,보습,
책나무매호독서교습소,20170731,대구광역시 수성구 달구벌대로647길 24,/ 2층 (매호동),35.84096781,128.7115531,54,입시.검정 및 보습,보통교과,초등,보습,초등:150000/ 초등:140000/ 초등:130000/ 초등:120000/ 중등:140000/ 중등:130000
책나무명곡독서학원,20170817,대구광역시 달성군 화원읍 화암로 65,/ 4층 (화원읍),35.79779525,128.4956464,160,입시.검정 및 보습,보통교과,보습/,보습,
책나무범물점독서학원,20210913,대구광역시 수성구 지범로 248,/ 2층 (범물동),35.81757003,128.6446539,55,입시.검정 및 보습,보통교과,,보습,
책나무범어독서학원,20201111,대구광역시 수성구 상록로 76,/ 4층 (범어동),35.86614234,128.6241492,320,입시.검정 및 보습,보통교과,보습/입시/,입시,
책나무복현독서교습소,20170731,대구광역시 북구 복현로 50,/ 305호-4 (복현동/ 복현블루밍브라운스톤 명문세가아파트),35.89571415,128.6254193,36,입시.검정 및 보습,보통교과,독서초등,보습,독서초등:140000/ 독서초등:130000/ 독서초등:120000/ 독서초등:110000
책나무본리독서학원,20190521,대구광역시 달서구 장기로 199,/ 2층 (본리동),35.84334828,128.5385828,80,입시.검정 및 보습,보통교과,,보습,
책나무봉덕독서교습소,20190624,대구광역시 남구 효성로 68,/ 1층 일부 (봉덕동),35.83938754,128.5988135,63,입시.검정 및 보습,보통교과,,보습,초등독서논술:150000/ 초등독서논술:140000/ 초등독서논술:130000/ 초등독서논술:120000/ 초등독서논술:90000/ 중등독서논술:140000/ 중등독서논술:130000/ 독서(중등):140000/ 독서(중등):150000
책나무사대부초점독서학원,20210512,대구광역시 중구 대봉로 271,/ 3층 301호 (봉산동),35.86281056,128.5996584,300,입시.검정 및 보습,보통교과,보습/,보습,
책나무사월독서교습소,20170731,대구광역시 수성구 달구벌대로 3300-5,/ 4층 (신매동),35.83610457,128.7161304,18,입시.검정 및 보습,보통교과,초급,보습,초급:140000/ 초급:120000
책나무산격독서교습소,20170727,대구광역시 북구 동북로 163,/ 201동 308호 (산격동/ 산격대우아파트),35.90070228,128.6105263,36,입시.검정 및 보습,보통교과,독서1,보습,독서1:140000/ 독서2:130000/ 독서3:120000/ 독서4:110000
책나무상동독서교습소,20190503,대구광역시 수성구 상화로4길 26,/ 2층 (상동),35.83342311,128.6091794,72,입시.검정 및 보습,보통교과,초,보습,초:160000/ 초:150000/ 초:135000/ 초:110000/ 중:130000/ 중:150000/ 중:170000/ 중:180000
책나무상인독서학원,20170726,대구광역시 달서구 조암남로 17,/ 301호 일부 (상인동),35.8220912,128.5311258,400,입시.검정 및 보습,보통교과,보습/,보습,
책나무서변독서교습소,20170831,대구광역시 북구 서변로 91,/ 2층 (서변동),35.92388703,128.5965575,54,입시.검정 및 보습,보통교과,독서1(초등),보습,
책나무성남초독서교습소,20211115,대구광역시 달서구 성당로47길 41,/ 1층 일부 (두류동),35.85341047,128.5716668,99,입시.검정 및 보습,보통교과,,보습,
책나무성당학원,20180214,대구광역시 달서구 구마로39길 92,/ 3층일부 (성당동),35.84146914,128.5489932,95,입시.검정 및 보습,보통교과,보습/,보습,
책나무세천독서학원,20170822,대구광역시 달성군 다사읍 세천북로 9,/ 2층 (다사읍),35.87545173,128.4786241,200,입시.검정 및 보습,보통교과,보습/,보습,
책나무송현독서학원,20211008,대구광역시 달서구 송현로7길 20,/ 1222동 204호/ 205호 (상인동/ 상인화성파크드림1단지아파트),35.82091917,128.5463538,228,입시.검정 및 보습,보통교과,,보습,
책나무수성1가독서학원,20190423,대구광역시 수성구 수성로69길 55,/ 2층 (수성동1가),35.85598231,128.610518,400,입시.검정 및 보습,보통교과,보습/,보습,
책나무수성3가독서교습소,20170731,대구광역시 수성구 명덕로 456,/ 2층 (수성동3가),35.85388123,128.619986,72,입시.검정 및 보습,보통교과,초등,보습,초등:80000/ 초등:90000/ 초등:110000/ 초등:130000/ 초등:150000/ 초등:170000/ 초등:190000/ 중등:250000
